,Working Capital to Total Assets,Liability to Equity,Gross Profit to Sales,Net Income to Total Assets,Equity to Liability,Current Liability to Current Assets,Cash Flow to Equity,Equity to Long-term Liability,Current Liability to Equity,Current Liability to Liability,Fixed Assets to Assets,Cash Flow to Sales,Total expense/Assets,Total income/Total expense,Retained Earnings to Total Assets,Long-term Liability to Current Assets,Current Liabilities/Equity,Working Capital/Equity,Current Liabilities/Liability,Inventory/Current Liability,Inventory/Working Capital,Current Liability to Assets,Cash/Current Liability,Cash/Total Assets,Current Assets/Total Assets,Bankrupt?
645,0.7218153638375591,0.283400021344511,0.607219345428182,0.7920918399060258,0.0213345807405707,0.065865965620446,0.312030850935484,0.11874391960468199,0.333521322013937,0.68623403330722,0.500406748621874,0.6715598177710229,0.0235893915683304,0.00220205084247978,0.9299300210500291,0.0125376790252174,0.333521322013937,0.7291947644481122,0.68623403330722,0.00277274823873391,0.276648195244574,0.121095742720458,0.0005031241114766981,0.0115017033226821,0.284323600745249,1
646,0.786856005963937,0.279474447165399,0.6058429026872391,0.8066084495350879,0.0304278235654386,0.0317107816176439,0.314611791163851,0.11446879340256,0.32968930645478806,0.5961959198136291,0.391939535176771,0.6715725383757,0.0176160092819317,0.00233332023261257,0.935244060522875,0.00572870945740955,0.32968930645478806,0.7344799394718191,0.5961959198136291,0.00879949043080127,0.277500363981944,0.0778478505630195,0.00130828425026237,0.0192687772801166,0.380944173850706,0
647,0.7628368734567109,0.280258106497116,0.6061258213064581,0.8029636496546,0.0275898422162187,0.0389951861566784,0.308648616466308,0.12338840003033999,0.328956289473923,0.4006906907397729,0.15484734276059198,0.6715163775752261,0.0155363729015102,0.0023070961304377103,0.933778020590713,0.0312714117491449,0.328956289473923,0.7328450352277479,0.4006906907397729,0.005877463554952471,0.277739784075977,0.0575827855423753,0.00223277808398534,0.024376709629078,0.227250406660082,0
648,0.722843794562801,0.282656168152089,0.609594612328847,0.7961367332756301,0.0223702017434458,0.070565930943784,0.313354560210461,0.11475200118391302,0.331859859968222,0.578345363125061,0.295255760803615,0.671562743344136,0.0218123656005667,0.00223144897407216,0.931387420033463,0.00847959686094121,0.331859859968222,0.7294193740894559,0.578345363125061,0.00376535671423151,0.276600442894298,0.0984491619874224,0.0010672107289726302,0.0198523913003999,0.214324280944357,0
649,0.8031384847956949,0.27632555960342303,0.608125918569015,0.801066396369181,0.0691046303116449,0.0194077141976041,0.31337757198912797,0.11266804378630801,0.32747145496154806,0.646593639392136,0.356158790038726,0.671558011302592,0.0174996654806448,0.00227992801142457,0.9490835433128298,0.004661611346888621,0.32747145496154806,0.734602640316893,0.646593639392136,0.0129811107908524,0.27724955563201004,0.0396908093462155,0.0116644792946685,0.08810497362932401,0.316124824666131,0
650,0.8236664388698108,0.284961960175411,0.6025174246718261,0.800174383568754,0.0196477154278463,0.0278612518364049,0.313427122617633,0.12812024336911998,0.33367269804983196,0.591734388307043,0.105854752616055,0.67156871313272,0.0185633674404779,0.00226885809709344,0.93280150208895,0.0115063273957519,0.33367269804983196,0.7395628749197471,0.591734388307043,0.0137284875412172,0.27756088982424604,0.112125120301487,0.00105090354562115,0.0222515602947478,0.626974106793202,0
651,0.7147445489213191,0.281254430508652,0.606715459005805,0.7943565454290359,0.0249587755614765,0.0707551783517775,0.316070728300247,0.112411376321985,0.332784430388673,0.822276009451933,0.679405502471447,0.671578566390581,0.0301076679349954,0.00222093105025879,0.93082438204071,0.00283154108736018,0.332784430388673,0.728998096139746,0.822276009451933,0.0042075992751178706,0.276558900006283,0.126723460858396,0.0014705556657715901,0.0351739238247222,0.276835604251215,0
652,0.8136436498705021,0.286043223384091,0.5953631179001551,0.785459935961889,0.018751630843151,0.0329188419309218,0.31481050423152,0.11906704424818901,0.336957571603022,0.7745289134730229,0.157892445409166,0.671573371202329,0.0141831132047357,0.0021037324742618803,0.9287660709842059,0.00446881205904102,0.336957571603022,0.7389380304263871,0.7745289134730229,0.00785478034647367,0.277499656146065,0.15163618170719198,0.000158950023758585,0.00454650477377911,0.7190577339216679,0
653,0.8244839590930579,0.27874798085430497,0.605512168095255,0.8104999599013779,0.0340356245671574,0.0255488136399819,0.313703776590117,0.112559543765828,0.330122712246345,0.794353710838277,0.248380353833397,0.6715682862773199,0.0169652698711902,0.00237645377578146,0.9362826393210609,0.0018950947562492602,0.330122712246345,0.7368024872247421,0.794353710838277,0.0103345437444612,0.27733879799622996,0.0934536831060246,0.00153607937490823,0.0271314391756963,0.569150777053958,0
654,0.7791202427474331,0.283272991659826,0.606711819643276,0.799083323902738,0.0214987393873648,0.0374135736956985,0.320325819106687,0.12323913499639301,0.33279073826857203,0.62583687220154,0.30901127618178403,0.671591544252521,0.0258653007216736,0.0022506658284536397,0.9324572759868051,0.0125005414405645,0.33279073826857203,0.7346076680099599,0.62583687220154,0.00273339807900863,0.277267088568989,0.109941892672616,0.00580774665427265,0.120587461539036,0.45722253936512297,0
655,0.7609550445703991,0.27993281325291397,0.6052457398623001,0.730155712184775,0.0286650533139155,0.0442068543324555,0.31488121323389,0.11235744967593302,0.33202850864517897,0.9135242802180341,0.153123769455844,0.67157479154806,0.0581473117399613,0.00203668131139475,0.9085135970569509,0.00192913850449332,0.33202850864517897,0.732681989356482,0.9135242802180341,0.00575645846853045,0.27888040781134804,0.124755876700374,0.00139865325219695,0.0329366275135123,0.43914550478571296,0
656,0.8727171055205899,0.275529496239111,0.597193500255803,0.7576012379953959,0.12435771998370698,0.008006667475646509,0.305197356215013,0.11093323366346801,0.326992779361521,0.799081202018108,0.23507747973267398,0.6715043864919209,0.0392714802154087,0.0020631768542673803,0.9203859622280501,0.0,0.326992779361521,0.7375549900225971,0.799081202018108,0.0104918638715266,0.277042038814123,0.0277282638109226,0.0270312748865734,0.14336974049422302,0.531202356426613,0
657,0.7783913847066859,0.279578351232496,0.6068493958203061,0.8125106830333041,0.0299993091061818,0.0387470847967375,0.31495653608560303,0.11093323366346801,0.33192549960576195,0.9633268934537159,0.38786109311055394,0.6715741690583951,0.0166423554252677,0.00239992681866325,0.9371105990763331,0.0,0.33192549960576195,0.733900583312933,0.9633268934537159,0.00272844284925815,0.277318634452731,0.126345808310493,0.000419675613276823,0.0100083331831279,0.5079848351292879,0
658,0.7861309536145981,0.28121768340047104,0.606871129010295,0.815228204159529,0.0250415702985019,0.0342852185817077,0.316738359730917,0.117674211676516,0.33125382859199104,0.632059606679737,0.49735310340821204,0.6715782560546,0.0295495070389921,0.00234139274788412,0.939544458030586,0.00817501324400167,0.33125382859199104,0.7348135159564542,0.632059606679737,0.00670722502349799,0.27748661081105197,0.09759834226585198,0.00408825156431644,0.0753961148009024,0.44261931937812393,0
659,0.7382524184008241,0.28306581819577303,0.603538930436574,0.7998576959695691,0.0217771381536278,0.0545229691506797,0.309652198422358,0.12089356673006801,0.33340442697413697,0.7026364190530451,0.49902178486952,0.6715486042674589,0.0213072578462634,0.00226130773821763,0.9339338046217389,0.0134613419050155,0.33340442697413697,0.7307790665288241,0.7026364190530451,0.00276941923534911,0.27620447190218395,0.12183074832188999,0.00120609797257619,0.0277387787028221,0.346730188940128,0
660,0.7311906846212279,0.283225137377775,0.6008506021824661,0.79281770495001,0.0215618466111472,0.0596716927107464,0.317957653860572,0.12394502558849199,0.333033179474435,0.6530559843679,0.49088772774376205,0.671586574663338,0.0214519836149729,0.00220505272948562,0.9307146079972671,0.0202761277944255,0.333033179474435,0.730104866245652,0.6530559843679,0.0022339388642080103,0.276605328205131,0.114341664274482,0.00262501768975092,0.0566755440810103,0.296557238930174,0
661,0.728957149546978,0.282453066822448,0.605325150379385,0.799750259030475,0.0226874208200226,0.0592464692668085,0.319243633795104,0.11797222542542699,0.333670695662353,0.7878511544772959,0.601867136126677,0.671602505830243,0.0145416449199633,0.00227464082178984,0.932573944593741,0.00996634839531283,0.333670695662353,0.729998111813033,0.7878511544772959,0.0037513828223799898,0.27633458204932,0.131728706320108,0.0028084264870545,0.0698174227893376,0.345027647632223,0
662,0.8623530257791591,0.276873345196206,0.604275970642229,0.815289985564669,0.0543925856426988,0.0142113160250266,0.313106797707062,0.11093323366346801,0.328013956470662,0.686923573030269,0.35594618667890504,0.671564263043686,0.0155830219605396,0.00244193367375728,0.954728823713043,0.0,0.328013956470662,0.7380068500023851,0.686923573030269,0.0111830261148991,0.27712262743888205,0.0527961298233418,0.00110211012769981,0.011040477480865,0.57500206660233,0
663,0.768003248780497,0.27886500369943606,0.603014016802452,0.791957020729632,0.0333698038409408,0.0377104182163142,0.314827598779768,0.11737110117554901,0.329146841178737,0.5775022830158539,0.486772813707794,0.6715740835688969,0.0224636574809545,0.0021996294045381103,0.933020144324648,0.0146371566425931,0.329146841178737,0.733083417604907,0.5775022830158539,0.0076004705254026405,0.277816585592281,0.06954396324306099,0.00197810301411483,0.0260453384469146,0.28506774678772,0
664,0.8769488856806321,0.275682346635959,0.620988580206406,0.874879462852628,0.10693211068304499,0.0104616677413629,0.326555417740731,0.11093323366346801,0.32737189148696,0.989817229277827,0.40213407987011796,0.671638389079234,0.0176441508012555,0.00299389088352653,0.957593178079347,0.0,0.32737189148696,0.7378699440946309,0.989817229277827,0.00876264320692357,0.27705224561055,0.0397722296780118,0.0345873675890914,0.261777300746985,0.585877040910048,0
665,0.836551531796626,0.28031416163241996,0.6089501338993499,0.811462127913124,0.027417103538711,0.0269321299735153,0.315737884137479,0.11355341273414599,0.332085279580425,0.858955180079616,0.146946067175971,0.671575980290964,0.0370430103306555,0.0023014833641473802,0.9378947519190691,0.00215087014332932,0.332085279580425,0.738434002139496,0.858955180079616,0.0108862019706505,0.277404773954605,0.122030240334899,0.0016352765068941,0.0376707034595038,0.706276977399015,0
666,0.877955925529203,0.27688218224068606,0.6139322870118521,0.808498197081604,0.0542152709410038,0.0132248176932552,0.316131500204089,0.11366606499682101,0.32807552594899897,0.70738696309344,0.25727227667188296,0.671582504002818,0.0331290335123964,0.0022946558706800897,0.935531148335653,0.00344910097386944,0.32807552594899897,0.738863778676522,0.70738696309344,0.0240231187990874,0.277262416778037,0.0545118913933953,0.00299627124909705,0.0309820778621934,0.637557172388781,0
667,0.8732399988582149,0.27696438160346504,0.6103933191863941,0.8345475084293221,0.0526317124364656,0.0151474757267195,0.315640217217277,0.11093323366346801,0.328409157117733,0.802973392920953,0.167998965214266,0.671577564487869,0.0170875784489268,0.00261571837732832,0.954915635294438,0.0,0.328409157117733,0.7386690620915741,0.802973392920953,0.0213019820124672,0.27728292595294607,0.0635019879053002,0.00299178761798999,0.0359932979217375,0.6496174593091251,0
668,0.8542442678401401,0.278282158637612,0.613320389305349,0.8415611291025509,0.0371149908263192,0.0211131646417636,0.32904976684466997,0.11342639639238,0.329846131137451,0.8353007567465369,0.23818172949444197,0.671631836300193,0.0227131534308768,0.0025729259124178897,0.949194590192239,0.0025874277726444,0.329846131137451,0.73846970390111,0.8353007567465369,0.0105493822515965,0.277232577017543,0.0908792603460989,0.0160830981976139,0.276286600782372,0.6694235478138821,0
669,0.8291294197849641,0.28314745922712603,0.6027005489854239,0.811229881157881,0.0216658025910948,0.0319527303041355,0.304491152482718,0.11093323366346801,0.336466566586947,0.996792276784304,0.0496396091277596,0.6715390618623801,0.0127008282456815,0.00243544044516375,0.93791471044084,0.0,0.336466566586947,0.7392506948115509,0.996792276784304,0.0019713094492034397,0.277095222243421,0.17260004074038,0.0034864698271903603,0.11346848851484401,0.843871380657586,0
670,0.7492688933986491,0.284912848715159,0.6111520153251291,0.803905399827101,0.0196929125516395,0.0487975695170811,0.313233832873648,0.11705446571412,0.336832712460083,0.8517557829066341,0.32278989336676195,0.671566183397633,0.0244195526540177,0.0022856168326483898,0.9353867159146879,0.00502861721906485,0.336832712460083,0.731787658641218,0.8517557829066341,0.00268554171501689,0.26689465574654603,0.159966375798766,0.00182831225884148,0.0551597422860776,0.511150231557156,0
671,0.7911122491944159,0.280499307610933,0.619149283109762,0.83209052280132,0.0268702137285471,0.0342132204745007,0.31638521149466703,0.116951791686462,0.331608572403922,0.7628897386436209,0.374801191916864,0.671579169960266,0.0428574076764154,0.0023739861818045604,0.9438991112847009,0.0068093334337806,0.331608572403922,0.7350380589531429,0.7628897386436209,0.0056521414084551,0.27740302649847803,0.11049334742552001,0.00332811362183463,0.0694474298607387,0.502802160274336,0
672,0.7716041732464971,0.28066444653037204,0.6012617213627839,0.8005596869212029,0.0264109792027231,0.0408136045022089,0.308482063308562,0.113616070926379,0.332560858105496,0.8738734190032109,0.210881973552913,0.671553995057292,0.0325607596749949,0.0022541457153972,0.932926468729625,0.0030776692759125,0.332560858105496,0.7335593754679541,0.8738734190032109,0.00548975642672368,0.277901786349682,0.12818586222491102,0.0015977761334282,0.0386562544145266,0.4891968315371571,0
673,0.8026984013831601,0.277958769681596,0.608831262470316,0.830438965227854,0.039767562953348004,0.0305881993628652,0.309576841022265,0.11093323366346801,0.330130770981813,0.991637555518413,0.462470131343183,0.671553866366651,0.0252642710053754,0.00246311598468707,0.9488595318173191,0.0,0.330130770981813,0.7351080082798479,0.991637555518413,0.0047502153780572,0.277231333823556,0.10115498500729302,0.0074062553690611,0.14154041984458499,0.514691342915721,0
674,0.807732585480729,0.28008070023787396,0.607316822963426,0.807623428389581,0.0281601727623914,0.0315647239291813,0.314675209589432,0.11373451453677401,0.331930225254746,0.872900339259638,0.387554146525556,0.6715726970206409,0.0301802130414814,0.0022960289406684397,0.9319660554624781,0.00276299008160217,0.331930225254746,0.736167933920024,0.872900339259638,0.0136008144645579,0.27777637379474496,0.12114197355094801,0.000659252259040251,0.015076611527226001,0.598164082016816,0
675,0.8069814993443041,0.280818335518641,0.604854527596484,0.8369032370525371,0.0260052760682973,0.033746577057407995,0.334279506593166,0.11093323366346801,0.33357972745034997,0.9897514218990161,0.24456337066522799,0.6716049737164681,0.0350900606951632,0.00242929375668134,0.9449762902862191,0.0,0.33357972745034997,0.7363700631286428,0.9897514218990161,0.0035619768125845397,0.27723256047203804,0.146871836258163,0.00936795126173597,0.25956229145098997,0.6792174772962901,0
676,0.807235785238949,0.27958260512354904,0.608982143915759,0.803265621751685,0.029982152616297,0.0316954036591362,0.317695759573799,0.112532282468185,0.331708644667589,0.9256454519403741,0.25777512889273,0.671585829995711,0.0319064259230433,0.00226912671705503,0.936925352455452,0.0016469215609596199,0.331708644667589,0.735956048701412,0.9256454519403741,0.0100173502667902,0.277572256154247,0.121529061776377,0.00344192390592999,0.0789647853983893,0.59761087737962,0
677,0.7864407798182019,0.278493535790242,0.599724589296531,0.837587920152081,0.0356243968065057,0.0324237509997604,0.31646896863861496,0.11161578038001599,0.329565660227157,0.726830373852224,0.265812329301853,0.6715775529055239,0.0209461253066684,0.00256945977925039,0.9534028032655559,0.0011716363726465698,0.329565660227157,0.73423226680722,0.726830373852224,0.00426455339603809,0.27724683580181,0.0822134142387639,0.00776120075403057,0.120680277584046,0.39364569265627103,0
678,0.760894798732009,0.28453604295542495,0.608037392817724,0.799786477936395,0.0200546730665743,0.0432705156304414,0.317513896465356,0.12194662421041301,0.332638126925063,0.5306270598437339,0.545820635208239,0.67158881392702,0.0193772357010881,0.0022638048670447102,0.938646234951902,0.0132294211232728,0.332638126925063,0.732974859568167,0.5306270598437339,0.00852637050072385,0.279232644240271,0.0991259729216905,0.00217477827689636,0.0407322825932826,0.355455420435746,0
679,0.8511043459518131,0.277847594727233,0.6111852539570041,0.8226252783370429,0.0408046216630904,0.0225902554746953,0.321760383084524,0.11093323366346801,0.330027948364614,1.0,0.29677920626142307,0.671595273933791,0.0555456252027532,0.00231197647159233,0.911170023001187,0.0,0.330027948364614,0.7380007083899051,1.0,0.00627387765176135,0.27714807896513105,0.09964743303779902,0.0153313309007546,0.28864987244980606,0.686515192078273,0
680,0.8742255035581089,0.276370635422118,0.605913649476214,0.815752122480708,0.0675337668988261,0.0136538358368775,0.31361563667530895,0.11151772787820499,0.327989510684454,0.8841808144247121,0.366351716923761,0.671568713318605,0.0334862353155731,0.00233096296189297,0.9664683468625229,0.000796900675692554,0.327989510684454,0.7382686740189259,0.8841808144247121,0.0241174809088214,0.27727637958544604,0.0552760012866465,0.00941906628086054,0.0987484907010799,0.626425646911391,0
681,0.7776875097224821,0.27972658616274393,0.6131796226774351,0.8267959002006379,0.0294185198979419,0.0319707353212219,0.304255276745245,0.12341216273724198,0.328924100301829,0.439324123914761,0.7026744662768771,0.6715234577710091,0.0185764851126234,0.00251355037604142,0.9416318531344271,0.0260306770779315,0.328924100301829,0.733875434464348,0.439324123914761,0.00614709444021797,0.27735080340287105,0.0595304821336063,0.00797225233333488,0.089958113575911,0.2878142974412,0
682,0.8088221872610171,0.27867760659850394,0.616960680071028,0.819427709280077,0.0344548064541313,0.0301306523369651,0.316377635555976,0.11093323366346801,0.33073039347454497,0.935214067216555,0.20558261618315196,0.67158177580044,0.0489425050898384,0.0023118860756537,0.9391660595062029,0.0,0.33073039347454497,0.735742277286708,0.935214067216555,0.00460393748147037,0.277213617874474,0.108583293036538,0.00315144486452326,0.06462901174932499,0.5612418449176889,0
683,0.740185552123068,0.28130726024563,0.608527442325964,0.8000067335113791,0.024841354310090002,0.0535801351132845,0.313624009446336,0.11735067506531,0.332410579696422,0.7686203026803191,0.6158173205400881,0.671566434450663,0.0219171483554935,0.00226159597830581,0.936555869508683,0.0098797073168956,0.332410579696422,0.731070155189504,0.7686203026803191,0.00624147621094221,0.274958471674725,0.11906394795889,0.000570077675632717,0.0128144969979375,0.344777428510335,0
684,0.759978643351381,0.28144525608621696,0.614870488496903,0.7997348634889542,0.0245432928703693,0.0444063338292734,0.31470972713680295,0.11761622965193301,0.332489853770135,0.762360192684672,0.5035870384735349,0.671573211873962,0.0252167481699482,0.00225561167789632,0.933621870741287,0.00842995053978629,0.332489853770135,0.732699426679274,0.762360192684672,0.0061702466169361,0.27912925918988396,0.119331708309534,0.000442234688706696,0.00996304386188893,0.417915448817581,0
685,0.722488143376832,0.28528348431874895,0.603770490003362,0.797002690924634,0.0193621618373382,0.0581765614599574,0.312986143568424,0.11093323366346801,0.33889733303009,0.9835125382211449,0.401088040760538,0.6715687729167139,0.0339388404634051,0.00223526245578078,0.93228835356141,0.0,0.33889733303009,0.7289327090882809,0.9835125382211449,0.00600695264047664,0.27585794864652896,0.18688681560266301,0.000147540253675576,0.00519811549099192,0.5010448714790089,0
686,0.783737307784333,0.28567123048833803,0.6056624378994809,0.7998415745828641,0.0190400196089908,0.0395403988821102,0.31901071001407394,0.11629949332307302,0.33783697187813105,0.867913575565718,0.25245322241567897,0.671585499092759,0.0276670357782981,0.00225399603308314,0.9324589765652141,0.0032695733095202,0.33783697187813105,0.7355357625437958,0.867913575565718,0.00542048676454008,0.277734159919971,0.167503380754921,0.0020466943736917103,0.0646489562718897,0.6615429986008821,0
687,0.8186792388960459,0.27654957313795697,0.607290085010355,0.814463499671473,0.0620455992568781,0.0204645654502778,0.313769520517362,0.11125700298516901,0.328066644221537,0.8322911814054771,0.22118800652044102,0.671565604807713,0.0152132710105291,0.00243780789169192,0.947106303339776,0.000630228851992108,0.328066644221537,0.73549109584029,0.8322911814054771,0.0175297581861263,0.27738049023518296,0.056403084323482996,0.0062702256361976605,0.0670652639956277,0.427292887277903,0
688,0.8788697951778071,0.276423669646063,0.6127460453749979,0.802135851410248,0.0657896267351298,0.0135645429192453,0.30999355581751503,0.11093323366346801,0.32805313422296195,0.8871650987041969,0.256959442545654,0.671518683868908,0.0195036220309752,0.00228415582963255,0.9336875257071591,0.0,0.32805313422296195,0.738549357028127,0.8871650987041969,0.0141310085734846,0.27714994744433097,0.056850647352762,0.0219295271880532,0.23640005408592898,0.6485105122085,0
689,0.772181845258261,0.283069037066651,0.6068000793915339,0.7731569321626809,0.0217727074648727,0.0410093527480416,0.319667289967941,0.11575532523432498,0.33423641324611797,0.784931781076489,0.31601324043248497,0.671594635212619,0.0417465906563702,0.0021367045399661396,0.9238207249265892,0.00440473582103631,0.33423641324611797,0.7339275925462081,0.784931781076489,0.007853023272272521,0.278342459588563,0.13585153641061998,0.00309185799861638,0.0792604954329467,0.516271117832583,0
690,0.788664435432312,0.28077782429611603,0.609304830240453,0.804534033648413,0.0261100910920403,0.0334685538654636,0.315748990235464,0.11768185894391801,0.331026879842786,0.647859481316899,0.5109707135413599,0.671581302581812,0.0156386759266069,0.0023237381143308,0.936250131955734,0.00836382360114158,0.331026879842786,0.7349156423720691,0.647859481316899,0.0112444447298285,0.277766691880213,0.0964700197352092,0.002947414037952,0.0537312782899563,0.44819458119566,0
691,0.83009031162532,0.278079352617045,0.609963007645912,0.8099184153664671,0.0387194606243546,0.0246838165970431,0.31890852541062104,0.11093323366346801,0.329881431176806,0.8947826125616599,0.32149434709882696,0.6715877490487571,0.0478703501122885,0.00227979251057942,0.954636436859134,0.0,0.329881431176806,0.736843504848428,0.8947826125616599,0.0140561508263168,0.277435837933661,0.09362294885028599,0.00518322941980239,0.0917152384438693,0.590171225823658,0
692,0.800692685324593,0.28347092205505103,0.608991685432254,0.820000582431501,0.0212450200090335,0.032967212336575,0.313534515485928,0.11928089812169501,0.333550451620008,0.6833248019453331,0.330360062682365,0.67156919657151,0.0231007190122342,0.00240778226086183,0.9433006278216751,0.00671094385083572,0.333550451620008,0.736698399515062,0.6833248019453331,0.0136162495335118,0.27788877471341,0.12101512088492099,0.000781653895895792,0.0178572011531017,0.572047776034751,0
693,0.8120492119252379,0.28257885938082394,0.606745466396301,0.8066354704513959,0.0224890252058367,0.0317297056913311,0.311388064808487,0.118239004148885,0.33376831783774497,0.785330366865215,0.262667248992257,0.671563845205303,0.0314211958563812,0.0022880486794799103,0.9359031879819241,0.00549290853688654,0.33376831783774497,0.73744064295238,0.785330366865215,0.00791224710235451,0.27744819435110496,0.132286541311714,0.0020473702722979,0.05111233986696799,0.650219434915285,0
694,0.7433304700158241,0.27800573349962104,0.613275173114043,0.80880403512111,0.0393503155689478,0.0544682393641877,0.317213618735004,0.11481348096728,0.32898621690991403,0.6907975666067171,0.701863346157601,0.671595110593873,0.0211952767368289,0.0023335550509786603,0.948763485082854,0.0134341028183261,0.32898621690991403,0.7314732584026299,0.6907975666067171,0.0021666666040553,0.276367323372024,0.0715046844154168,0.00526063153734207,0.0712053728496227,0.201371239745099,0
695,0.8158418261654692,0.27922870479417605,0.605935081493981,0.81150067522533,0.0315192233235533,0.0255122024257311,0.309944549036489,0.11745971651207301,0.32980676757664196,0.650805122578178,0.493790716366305,0.671555130474313,0.021906069752865,0.00235121582356498,0.93685378204699,0.00825264157819475,0.32980676757664196,0.7364259441693941,0.650805122578178,0.0054651541835365,0.277166739258024,0.0822380201082004,0.00781924842180629,0.12161904987614398,0.501071151441284,0
696,0.7953214980944671,0.27911045681948,0.609795937707107,0.808374059296874,0.032087548741363,0.0315588692162777,0.31496321815733,0.11406601298458699,0.330313149050277,0.763791866805239,0.399287605031659,0.6715745046221819,0.0250512467569806,0.0023146767675346,0.946183059236792,0.00429280412222689,0.330313149050277,0.7349762846739879,0.763791866805239,0.0108198533744823,0.27761214932405603,0.0947382653551005,0.007287489997918041,0.130477667778519,0.466860106446004,0
697,0.839353066865234,0.275967969368898,0.607118042450801,0.831513566210175,0.0854663018103914,0.0129958354277542,0.317596412231957,0.112320167624284,0.32732987830973903,0.7392644678279059,0.505483940413595,0.6715903606256801,0.0207150846671785,0.0025231697010552803,0.9429936188112059,0.00281932273989561,0.32732987830973903,0.7362560223078259,0.7392644678279059,0.0291047531622562,0.27731513149719,0.0369700842584695,0.0131700399324969,0.0927390591521894,0.43948613914438,0
698,0.7702224234109001,0.290827341543294,0.60638963829914,0.803031176640087,0.0162271345667394,0.043489504652759005,0.32423668254155297,0.113968424744968,0.343955604535795,0.900964320469711,0.167549121526161,0.671588257736948,0.0373461354918178,0.00226234555273674,0.9364256429295771,0.00133365157557789,0.343955604535795,0.7346944986590721,0.900964320469711,0.004786885701329379,0.27830572089461797,0.19753798813328102,0.00337285741778974,0.12558728553568702,0.710014320801793,0
699,0.796325949322556,0.28044055318814504,0.6152691505051711,0.830709475491758,0.0270399556330625,0.0306019906656411,0.32293960509788,0.12033820135035402,0.33052637751671,0.614418659243922,0.484575537658137,0.671608208380396,0.0238429142017804,0.00247895118202755,0.942497054899439,0.0118897642397045,0.33052637751671,0.7354223511284159,0.614418659243922,0.00324183388042492,0.27715010728601297,0.0888671935757724,0.0114115413947832,0.19171784072381304,0.45140683296422995,0
700,0.789452384859541,0.279542519871449,0.614019524547431,0.8310720185045959,0.0301450132123178,0.0325076846205035,0.31384398356797305,0.11767734028371699,0.330253588815195,0.684246255681814,0.570735765459432,0.671569106209321,0.0190068833406679,0.00254554862982083,0.9533706609763899,0.0096550714997916,0.330253588815195,0.734679577919703,0.684246255681814,0.009609776150687109,0.277592550500123,0.0898383793409673,0.00240290310201807,0.0408084232094258,0.42947386329086495,0
701,0.8256790512958171,0.282432284062038,0.5990972246416,0.8164055827058141,0.0227208185042025,0.0317935536840712,0.31604497060086895,0.11093323366346801,0.335411465794186,0.976964959664141,0.0554717647014632,0.671575282353374,0.0172162379128518,0.00243289400182368,0.938470582846381,0.0,0.335411465794186,0.7385959967407109,0.976964959664141,0.00523693301516436,0.277289981251539,0.162613524806312,0.0054904785116163205,0.168379397739399,0.7987502787682271,0
702,0.735178022761509,0.283197966886294,0.608359878216801,0.810790592669461,0.0215979929924905,0.0565847784597739,0.31335800708692796,0.11430778320368999,0.333264871960893,0.677838304479426,0.47855149927461604,0.6715679693241898,0.0302978470992599,0.0023136255092601602,0.936689970581807,0.0048251703971555,0.333264871960893,0.7304813235940559,0.677838304479426,0.0035717252983743296,0.276203325890993,0.118426355190054,0.00151683115915745,0.0339142492495642,0.32441810213192795,0
703,0.803910029419912,0.278475387042854,0.6159472666071241,0.804899918560106,0.03574586063415,0.0306776272124588,0.313411373912156,0.11122444820715201,0.33046893831684304,0.928570697315408,0.374267456706447,0.671563404573126,0.0312940806379693,0.0022788128784111397,0.937158120052962,0.000373976200708688,0.33046893831684304,0.73535298883898,0.928570697315408,0.0083478569854948,0.27742916436658005,0.10433963549402801,0.000678275045709861,0.0133686428448815,0.5294866857128061,0
704,0.7486308522414441,0.285223557892005,0.6027641149897671,0.798667422940545,0.0194140633318977,0.049236992663059004,0.31350315298736403,0.127709815743169,0.334270156442734,0.623820249023668,0.521421874038651,0.6715689718721,0.0198557196800607,0.00225336426115993,0.9325285679491461,0.0183000154563868,0.334270156442734,0.731717661562857,0.623820249023668,0.00593375706015795,0.26616911008493604,0.11922859714538198,0.0010846773923555099,0.0244155150029812,0.3761480439741389,0
705,0.720125982774187,0.284993317940958,0.6111598768641999,0.815360191386553,0.0196190821667204,0.0634845662841826,0.314562265240333,0.12158911457076199,0.335764241860903,0.75872733426588,0.643731599832374,0.671572284940252,0.0243099648059497,0.00236633841531661,0.940982053832527,0.0126376683069254,0.335764241860903,0.728735575689385,0.75872733426588,0.00207889396941635,0.27670150399064003,0.143214769159503,0.00028566277561200697,0.00771855283253912,0.350191630507723,0
706,0.769252766287528,0.285599434109011,0.608568477275359,0.804347226851745,0.0190979424314515,0.0415846419099436,0.312339830418508,0.124738377740144,0.335139656806591,0.6680729856899351,0.22011035713071,0.6715641912904039,0.0269723177719255,0.00228314475694827,0.9344014075920128,0.0114995333222972,0.335139656806591,0.7339500218301479,0.6680729856899351,0.0053617311751924706,0.278001631431575,0.129223628723525,0.0024855813987645103,0.0606206621743986,0.4839914199272,0
